unique_id,ds,cutoff,TFT,NBEATS,TiDE,NLinear,KAN,MLP,DLinear,NHITS,DeepNPTS,PatchTST,y,SeasonalNaive
317,2019-06-19,2019-06-18,0.0041446537,-0.0021646768,0.015056789,-0.027516633,-0.046549156,-0.039644018,0.014113158,0.06339127,-0.08223532,-0.05242534,-0.0803820775006242,0.40731344307169
317,2019-06-20,2019-06-18,-0.22848174,-0.17529798,-0.2108065,-0.17276609,-0.24661075,-0.22049482,-0.15254885,-0.23360346,-0.17824005,-0.2708083,1.0450691238201006,0.21532470872874276
317,2019-06-21,2019-06-18,-0.7481231,-0.55973685,-0.5699382,-0.47161564,-0.39372852,-0.6665036,-0.42269862,-0.5748504,-0.46989956,-0.6175153,0.6908830104632844,0.377522087742612
317,2019-06-22,2019-06-18,-0.09993532,-0.08191101,-0.002477318,-0.040462226,-0.085059166,-0.21658316,-0.04435955,-0.053160444,-0.06756584,-0.09271316,0.187740120461078,0.11491680743444284
317,2019-06-23,2019-06-18,0.015776053,-0.032583877,0.10433343,0.05674243,0.04735127,-0.1286802,0.071063906,-0.011980414,0.10982561,-0.051370382,-0.5802148169107108,-0.07376177631638456
317,2019-06-24,2019-06-18,0.008826181,-0.008391619,0.097317666,0.026327401,-0.009544998,-0.071579635,0.029980898,-0.036685318,0.0023089498,-0.07629661,-0.7567561818237657,-0.43567157438814713
317,2019-06-25,2019-06-18,-0.005666122,-0.022101209,-0.02521193,-0.07739428,-0.09709154,-0.09482814,-0.037750915,-0.1479277,-0.09701369,-0.0769566,-0.7490324971088196,-0.05500425629437252
317,2019-06-26,2019-06-18,0.026249588,-0.03726022,0.048872948,-0.08086227,-0.06464462,-0.12377924,-0.024157912,0.017876416,-0.112967685,-0.06963633,-0.2469929906373197,0.6423341351121943
317,2019-06-27,2019-06-18,-0.22261538,-0.2548477,-0.18240458,-0.24109815,-0.29218003,-0.35224044,-0.17763127,-0.27692342,-0.23966286,-0.31700087,-0.4985644356384229,0.727294666976602
317,2019-06-28,2019-06-18,-0.7913089,-0.5787491,-0.56215787,-0.5114069,-0.44082963,-0.7591176,-0.4827859,-0.6050807,-0.51315963,-0.6440341,-0.7368952782710471,-0.3507110425237394
317,2019-06-29,2019-06-18,-0.14903535,-0.0842423,-0.02413556,-0.095349774,-0.1436281,-0.30084717,-0.0697377,-0.113827944,-0.0790557,-0.10968913,-0.2304422376767208,-0.17416967761068455
317,2019-06-30,2019-06-18,0.0011208057,-0.07030018,0.03238383,-0.006873429,-0.003683865,-0.17369677,0.015161365,-0.06398027,0.033204198,-0.06943162,-0.21389148471612193,-0.13996478815878013
317,2019-07-01,2019-06-18,-0.008448139,-0.07141812,0.05649799,-0.013278529,-0.063140154,-0.16899666,-0.00919722,-0.080675125,0.0073560774,-0.07774551,-0.7688934006615381,-0.2525099082908526
317,2019-07-02,2019-06-18,-0.014567256,-0.08146119,-0.088771924,-0.12133823,-0.13175985,-0.14978129,-0.088326916,-0.15755928,-0.11379284,-0.09632023,-0.5603539133579921,-0.23264900473813396
318,2019-06-19,2019-06-18,0.31530485,0.34562477,0.35652545,0.36829585,0.36569867,0.36554354,0.4479281,0.35461527,0.28701884,0.32107395,0.28285832080823886,-2.120399190128115
318,2019-06-20,2019-06-18,0.18672451,0.15087073,0.22039449,0.17621696,0.21354581,0.2371628,0.2021483,0.08308427,0.18558075,0.09117145,0.02603319524313197,-2.143393075914045
318,2019-06-21,2019-06-18,-0.73664254,-0.6873962,-0.6312976,-0.48404267,-0.3336996,-0.6566879,-0.43956527,-0.5896997,-0.66095716,-0.6808509,-0.819046168249799,-2.2549026098038065
318,2019-06-22,2019-06-18,0.005867069,-0.07791219,-0.021042898,-0.06216456,-0.218669,-0.16517638,-0.060807236,-0.08785631,-0.06768833,-0.08700537,-0.13341030117842753,-2.506754136249073
318,2019-06-23,2019-06-18,0.2640728,0.2860575,0.37600473,0.27997538,0.33236122,0.2076062,0.29439938,0.23681293,0.25428182,0.24999411,0.3792308138984853,-2.1825331385527913
318,2019-06-24,2019-06-18,0.27375138,0.27583298,0.34949967,0.2498039,0.3365878,0.251251,0.2704485,0.26174802,0.253088,0.22875482,0.10056510089407794,-2.1525473815404186
318,2019-06-25,2019-06-18,0.27058735,0.23915108,0.2885992,0.19044128,0.29667193,0.23680674,0.28120202,0.21030787,0.2353856,0.24080834,-0.37358468186406774,-2.528306399101716
318,2019-06-26,2019-06-18,0.31900236,0.26243135,0.4214917,0.30027348,0.37422422,0.2570976,0.3915924,0.33034554,0.29398358,0.2909196,-0.11466920304569445,-2.3767197476665713
318,2019-06-27,2019-06-18,0.03165398,0.09591863,0.20511055,0.1078859,0.2048022,0.10073819,0.19153374,0.05330015,0.116732955,0.041402437,0.13134375051975875,-2.0964682494355484
318,2019-06-28,2019-06-18,-0.77552664,-0.6847022,-0.60824144,-0.53381217,-0.3536112,-0.7662791,-0.4923276,-0.6151098,-0.6664562,-0.73862135,-0.5502555723384087,-2.1650174199133523
318,2019-06-29,2019-06-18,-0.011612893,-0.11444073,-0.035637535,-0.09924928,-0.2531893,-0.24034105,-0.0403162,-0.1081717,-0.11327827,-0.13168178,-0.04302054326132281,-2.5560576405674937
318,2019-06-30,2019-06-18,0.24976733,0.24420616,0.3690983,0.26072598,0.32983893,0.1787443,0.30177897,0.22662826,0.23532912,0.22765183,0.2296624345699428,-2.206031592365372
318,2019-07-01,2019-06-18,0.25976723,0.26815373,0.34999746,0.23787501,0.3089122,0.1973791,0.27052516,0.23857363,0.23602113,0.23921084,-0.16909046877728465,-2.3403187686010707
318,2019-07-02,2019-06-18,0.26094115,0.23201619,0.21031456,0.17032051,0.25777262,0.2260787,0.21094553,0.21653983,0.19768602,0.2377747,0.7626304330062046,-2.551876934060961
319,2019-06-19,2019-06-18,0.42986426,0.470963,0.333231,0.37078172,0.41530833,0.44936687,0.51883876,0.36347374,0.422992,0.37888607,0.41612647924326346,0.7883937644122438
319,2019-06-20,2019-06-18,-0.5953487,-0.6285065,-0.6419141,-0.5495469,-0.7652519,-0.43579197,-0.50544643,-0.77517456,-0.5987544,-0.7206457,-0.4388661870728668,0.6795024499373105
319,2019-06-21,2019-06-18,-1.1737905,-1.2361014,-1.2608932,-0.97882706,-1.2569256,-1.218627,-0.87771267,-1.2844856,-1.201326,-1.2442359,-1.2651867518797701,-0.7591163263343971
319,2019-06-22,2019-06-18,0.07010161,0.04937319,0.11401223,-0.052389815,0.05710725,-0.17153366,-0.02576877,0.0050451336,0.045247287,-0.082978375,-0.3000493458861175,-1.1779170221495
319,2019-06-23,2019-06-18,0.44904268,0.42450824,0.5368139,0.36031932,0.46874613,0.36805356,0.41697016,0.342638,0.3654547,0.3115215,0.630775545186657,0.311308796676745
319,2019-06-24,2019-06-18,0.45248213,0.45425364,0.5807412,0.42615566,0.58307534,0.5172016,0.4527952,0.4402024,0.48368537,0.33048755,0.2525544903053782,0.6238817065724166
319,2019-06-25,2019-06-18,0.44597408,0.43096048,0.5006154,0.36457384,0.54119295,0.48224863,0.49586588,0.36398906,0.41312638,0.36841652,-1.0079212290483452,-1.1713365398359068
319,2019-06-26,2019-06-18,0.46304804,0.42018145,0.5165861,0.32338515,0.52608037,0.41496888,0.48790336,0.38633245,0.4374386,0.3571568,-0.21842002956749848,0.30018464800376615
319,2019-06-27,2019-06-18,-0.5559555,-0.6731422,-0.55867636,-0.6111251,-0.73924553,-0.48380798,-0.45376572,-0.7419862,-0.70664793,-0.7775703,-0.4253918661450333,0.5958363176644842
319,2019-06-28,2019-06-18,-1.1739329,-1.2461398,-1.1482744,-1.0168445,-1.2225332,-1.2898521,-0.9333777,-1.2797171,-1.1820825,-1.2447456,-1.2354179033182777,-0.8155204604509092
319,2019-06-29,2019-06-18,0.054177135,0.03868883,0.15510973,-0.08521177,0.09577918,-0.23238312,0.028917152,0.038105536,-0.0113352295,-0.048154257,-0.06863571785809396,-1.213639640423291
319,2019-06-30,2019-06-18,0.4357497,0.42579517,0.65670776,0.36961886,0.5524047,0.38695472,0.47450763,0.38883042,0.36141083,0.3612058,0.5820486404360034,0.4509090286151127
319,2019-07-01,2019-06-18,0.43065006,0.4493633,0.7251442,0.41281018,0.5886196,0.48857972,0.4774367,0.4657614,0.4821636,0.3988441,0.23093290556071513,0.45889961428161846
319,2019-07-02,2019-06-18,0.42674112,0.48827666,0.4862763,0.35398704,0.5333819,0.4387775,0.46802643,0.4308361,0.4105543,0.3836965,0.7711591678766427,-1.1406276223724723
32,2019-06-19,2019-06-18,-1.9511087,-1.9660159,-1.9682623,-1.9681958,-1.9630208,-1.9692999,-1.9704804,-1.9632283,-1.9523149,-1.9853313,-1.9573520748089939,0.7214446625147907
32,2019-06-20,2019-06-18,-1.9574664,-1.8796269,-1.8739369,-1.8779534,-1.8864186,-1.8884982,-1.8801712,-1.8962687,-1.9140074,-1.8709505,-1.9477825023868114,0.26688997246112484
32,2019-06-21,2019-06-18,-1.9586114,-1.9471145,-1.9427838,-1.9424307,-1.9520768,-1.9390517,-1.9533757,-1.9530517,-1.9482237,-1.9396484,-1.9482381963116773,0.27851016754520347
32,2019-06-22,2019-06-18,-1.9600221,-2.0166068,-2.0138633,-2.0052383,-1.9999461,-1.9747462,-2.0160654,-2.0097663,-1.9894406,-1.9894018,-2.0339086541864533,0.11263757889404113
32,2019-06-23,2019-06-18,-1.9543632,-1.9654984,-1.9550927,-1.9695927,-1.9711553,-1.9699197,-1.9745911,-1.9729534,-1.9627732,-1.9630083,-1.9512002068233052,0.25618116522677775
32,2019-06-24,2019-06-18,-1.9516673,-1.967796,-1.9513998,-1.962561,-1.9585614,-1.9685676,-1.9569595,-1.972971,-1.9583827,-1.9590333,-1.769378330801839,0.4138512632303551
32,2019-06-25,2019-06-18,-1.9795169,-1.9583966,-1.9483963,-1.9579724,-1.9684142,-1.9569817,-1.9523219,-1.9695182,-1.9569036,-1.9677902,-1.8046946099789407,0.22451043744860255
32,2019-06-26,2019-06-18,-1.9887916,-1.9813883,-1.9826998,-1.9885489,-1.9751515,-1.9815931,-1.978238,-1.9834731,-1.9745461,-2.0057669,-1.9532508294852013,0.4177246615917147
32,2019-06-27,2019-06-18,-1.9755559,-1.8995167,-1.8929721,-1.8952776,-1.8975339,-1.9108448,-1.8945436,-1.9082768,-1.9186064,-1.8897691,-1.8780613318823394,0.24889006242892445
32,2019-06-28,2019-06-18,-1.9775388,-1.9601709,-1.9579462,-1.9541395,-1.9606175,-1.9428872,-1.9510468,-1.9658926,-1.9624507,-1.951779,-1.976035525728493,0.28625696426792263
32,2019-06-29,2019-06-18,-1.9805374,-2.021321,-2.010793,-2.0110347,-2.008046,-1.9785566,-2.0029068,-2.0169928,-1.9959325,-2.0028808,-1.9573520748089939,0.19785234284395145
32,2019-06-30,2019-06-18,-1.9658285,-1.9773757,-1.958199,-1.9719847,-1.9747605,-1.9725683,-1.9698814,-1.9744692,-1.9673697,-1.9748892,-1.9334281437535379,0.5161545493627341
32,2019-07-01,2019-06-18,-1.9552207,-1.9744081,-1.9555284,-1.9580983,-1.9649526,-1.9620392,-1.9547955,-1.9692479,-1.960558,-1.9667861,-1.8402387361184755,0.5794960049190845
32,2019-07-02,2019-06-18,-1.9741362,-1.9659475,-1.9575157,-1.957611,-1.9709749,-1.9486156,-1.9606472,-1.9725373,-1.9579656,-1.976056,-1.500063221206133,0.2548140834521803
33,2019-06-19,2019-06-18,0.8796866,0.8726463,0.8491893,0.8589848,0.8704145,0.8623023,0.89597386,0.90460515,0.8571737,0.8683778,1.1390003728846205,0.7658164456082593
33,2019-06-20,2019-06-18,0.8434527,0.8457656,0.8289733,0.8354167,0.8926773,0.8562854,0.8601534,0.8431501,0.81665444,0.83285004,1.245508203980924,0.8381767278034579
33,2019-06-21,2019-06-18,0.7980692,0.72308266,0.68115,0.69056445,0.74976075,0.7906337,0.7155128,0.68846965,0.70138335,0.71716815,0.8373636909248603,0.912163083755852
33,2019-06-22,2019-06-18,0.77691495,0.7010313,0.6693368,0.67968726,0.7129931,0.783735,0.7067223,0.69587016,0.7128497,0.6605042,1.4105546903362642,0.7511817817935001
33,2019-06-23,2019-06-18,0.7795209,0.74291164,0.6519881,0.7229027,0.7551925,0.7939286,0.748293,0.6857819,0.7114367,0.69216996,1.543892738426293,1.124365709069861
33,2019-06-24,2019-06-18,0.77481234,0.7606808,0.70621693,0.7664616,0.7634016,0.7961795,0.7900904,0.69591963,0.7230494,0.71360284,1.6048705043211233,0.9048457518484723
33,2019-06-25,2019-06-18,0.77713937,0.7550477,0.7154114,0.7862669,0.78441006,0.7832974,0.8016021,0.7041645,0.7633256,0.73106205,1.452019571144749,0.7739468143942368
33,2019-06-26,2019-06-18,0.79902685,0.7492478,0.71720695,0.76041365,0.78830206,0.795335,0.78096676,0.7583364,0.7564428,0.75258374,0.8641939079185855,0.9828972921938549
33,2019-06-27,2019-06-18,0.7923883,0.75774425,0.73245037,0.7816987,0.82834077,0.8076173,0.78389907,0.7524307,0.76241446,0.75765926,0.8585026497684014,1.075583496353997
33,2019-06-28,2019-06-18,0.70618194,0.6673079,0.6576232,0.656046,0.7343743,0.7600916,0.6892985,0.64221156,0.64290446,0.69223857,0.9820842553152573,0.7430514130075228
33,2019-06-29,2019-06-18,0.724463,0.675493,0.68035597,0.6690644,0.72219455,0.7476819,0.70296323,0.6671686,0.6642257,0.65762967,1.341446555655457,0.5275966401791227
33,2019-06-30,2019-06-18,0.7485749,0.75607574,0.6551515,0.75936484,0.7751547,0.76744145,0.7795447,0.6966603,0.67639995,0.71350914,1.5056800051321995,0.8853328667621266
33,2019-07-01,2019-06-18,0.748942,0.7800463,0.7147278,0.7865288,0.7719841,0.77681553,0.79214984,0.7231315,0.6973655,0.7383748,1.4650281612023128,0.8186638427171123
33,2019-07-02,2019-06-18,0.75508267,0.76322424,0.7569055,0.79300654,0.7896193,0.7613934,0.76752937,0.726041,0.75408626,0.76325965,1.7934950601557982,0.5568659678086412
34,2019-06-19,2019-06-18,0.43684623,0.3899733,0.3439179,0.39477107,0.38095886,0.4021169,0.38808113,0.37340188,0.35085598,0.35901588,0.3443109019019708,0.8743707259468865
34,2019-06-20,2019-06-18,0.77935314,0.8204124,0.7629812,0.7534681,0.7368268,0.85788196,0.750111,0.6503783,0.5232591,0.8287827,0.8390910119849334,0.8617367743253763
34,2019-06-21,2019-06-18,0.5332263,0.433366,0.40778702,0.37229714,0.34633917,0.46395382,0.3643242,0.39160764,0.3499474,0.39860928,0.30292279151924056,1.4479342513300208
34,2019-06-22,2019-06-18,0.12455475,0.22052991,0.24402937,0.20639798,0.18865842,0.23699026,0.19157907,0.22905216,0.23504949,0.2338957,0.5739270132117757,0.9227313473660161
34,2019-06-23,2019-06-18,0.30051023,0.3558816,0.36441076,0.3322253,0.34485132,0.29786548,0.34050575,0.33728942,0.31877208,0.30317178,0.5507747009242442,1.0931705060335588
34,2019-06-24,2019-06-18,0.33737794,0.327272,0.32743222,0.31072155,0.3348444,0.29706934,0.3256843,0.30442256,0.3298639,0.29959568,0.7884956113874706,1.2280915742934597
34,2019-06-25,2019-06-18,0.32951242,0.34917143,0.33814618,0.30335438,0.31080502,0.32721135,0.32325396,0.30419585,0.32746482,0.30996072,0.12899737733349814,0.5981520195049073
34,2019-06-26,2019-06-18,0.3679654,0.3769641,0.3218981,0.34753582,0.35423908,0.36572242,0.36441004,0.3462114,0.325574,0.32550985,0.5643621583285098,1.2449567078259474
34,2019-06-27,2019-06-18,0.6844523,0.76594746,0.703571,0.7119709,0.7042353,0.84988564,0.7176732,0.61014694,0.54002446,0.7788447,0.7370360961743857,1.2239795806053269
34,2019-06-28,2019-06-18,0.5292825,0.36407107,0.36429927,0.33218694,0.32615316,0.43387538,0.34963837,0.35205397,0.30417684,0.34122217,0.3037571090791516,1.5307700662069037
34,2019-06-29,2019-06-18,0.12943794,0.19325608,0.24075405,0.17934084,0.16962418,0.2198673,0.19623715,0.21225381,0.20375577,0.17898798,0.43566867471223053,0.9660562663699684
34,2019-06-30,2019-06-18,0.27852592,0.3167053,0.33777606,0.31627867,0.35044485,0.28408316,0.31195518,0.331628,0.29376742,0.2576358,0.7377214284557413,1.2280319801820376
34,2019-07-01,2019-06-18,0.31268618,0.31132486,0.32286122,0.30669948,0.3162136,0.32443315,0.30473328,0.29913872,0.2893645,0.270025,0.9056874314992619,1.4540724448065097
34,2019-07-02,2019-06-18,0.31707138,0.34014535,0.30525768,0.29982483,0.30839312,0.29493576,0.27215296,0.29694843,0.31436366,0.2759846,0.6885860835881227,0.5934142876468409
35,2019-06-19,2019-06-18,0.61096346,0.67516416,0.6197107,0.6200187,0.62579286,0.61051035,0.6251716,0.60076386,0.53667593,0.6534451,0.9607819889557846,0.9179425720652344
35,2019-06-20,2019-06-18,0.77262276,1.0138692,0.9169979,0.9290159,0.94816434,0.75791013,0.9576925,0.92404336,0.72859883,1.0234845,1.835095542767463,0.8020814218385199
35,2019-06-21,2019-06-18,0.90049744,0.94049144,0.8331299,0.84366775,0.8253958,0.71790075,0.8477415,0.87455374,0.68851495,0.9178157,1.5663755640903767,1.3005764547467373
35,2019-06-22,2019-06-18,0.56371045,0.6063262,0.5610365,0.59838814,0.5924877,0.64796275,0.6038901,0.57032764,0.49579006,0.6714457,1.7727836636539356,1.1778999427419807
35,2019-06-23,2019-06-18,0.46054634,0.46637434,0.3600471,0.40082768,0.40304488,0.41885594,0.4151895,0.39156103,0.33535296,0.49020374,1.7026827996512175,1.3278379018589055
35,2019-06-24,2019-06-18,0.5325138,0.44464755,0.35435855,0.3788429,0.37224048,0.42487174,0.402941,0.38611406,0.30533484,0.43051344,1.7951769952103593,1.205161389854149
35,2019-06-25,2019-06-18,0.55442387,0.5193224,0.430507,0.47796863,0.4081446,0.5402149,0.48055583,0.47048777,0.5250322,0.46789545,1.48653846897617,1.0084895214020786
35,2019-06-26,2019-06-18,0.557045,0.5447705,0.44064164,0.48170736,0.4819582,0.57654095,0.50905865,0.5138974,0.41430116,0.5374866,1.6442654129822858,1.0669069080710105
35,2019-06-27,2019-06-18,0.6693276,0.959082,0.789116,0.8648466,0.8875394,0.75441235,0.8477069,0.8848833,0.7049828,0.9405148,1.9402468387715397,0.9101535871760436
35,2019-06-28,2019-06-18,0.8414279,0.9002619,0.7871767,0.7996435,0.80600643,0.6915511,0.8162595,0.841535,0.6829181,0.846262,1.4651187605308948,1.3404950023038407
35,2019-06-29,2019-06-18,0.5727509,0.60184896,0.5550342,0.55992186,0.6175839,0.60221237,0.56410515,0.56281465,0.52229226,0.614848,1.4563561525305555,1.0678805311821593
35,2019-06-30,2019-06-18,0.43570516,0.49413243,0.30774054,0.40943158,0.4645555,0.37890387,0.3919399,0.4100557,0.29626247,0.46733755,1.2733150076345694,1.2626051534119316
35,2019-07-01,2019-06-18,0.5070542,0.47166774,0.35484213,0.3869052,0.42643213,0.43863514,0.3981309,0.43515027,0.2812788,0.4396875,1.732865116096832,1.2869457311906534
35,2019-07-02,2019-06-18,0.54589504,0.5642573,0.44995332,0.46911183,0.46995783,0.5166674,0.43341628,0.50985324,0.47323382,0.48080873,3.7034782930621297,1.2976555854132907
36,2019-06-19,2019-06-18,0.38005808,0.31118643,0.30134284,0.21768758,0.2828902,0.2661183,0.30175334,0.31805348,0.34901762,0.26753458,0.36301288882867205,0.9016667118040061
36,2019-06-20,2019-06-18,-0.4371978,-0.2502007,-0.09847042,-0.2135742,0.0274463,-0.23522761,-0.19613399,-0.09876099,-0.28716227,-0.3378332,-0.6143135406323516,0.8456531387104101
36,2019-06-21,2019-06-18,-0.5948724,-0.8153417,-0.7737936,-0.63038945,-0.4852996,-0.45492435,-0.5652314,-0.78917384,-0.742347,-0.8235779,-0.8568382585429752,-0.07325053171750795
36,2019-06-22,2019-06-18,0.35993832,0.11676203,0.3077555,0.12768924,0.15091333,0.12798794,0.124657094,0.15371926,0.41941005,0.100388035,0.44974358265101433,-0.7817519634282624
36,2019-06-23,2019-06-18,0.43859068,0.3635298,0.55069697,0.45729962,0.48277378,0.27444893,0.47192627,0.4039205,0.53537905,0.39404887,0.4565696094796246,0.485881371743657
36,2019-06-24,2019-06-18,0.42631972,0.4722426,0.56027204,0.4772711,0.49129808,0.36454925,0.4617728,0.51149327,0.47432598,0.39696288,-0.6924113181714514,0.03797355248984764
36,2019-06-25,2019-06-18,0.40901983,0.35262442,0.43956757,0.3603337,0.39909312,0.4186153,0.44737017,0.38616842,0.4063541,0.32565972,-0.6869906498075551,-0.8062453538132757
36,2019-06-26,2019-06-18,0.36785278,0.22187895,0.3548632,0.13782348,0.32115144,0.29003733,0.2586419,0.35981458,0.27823585,0.20339972,0.15120529164679453,0.48909361966300297
36,2019-06-27,2019-06-18,-0.35385868,-0.27714074,-0.011350632,-0.25006863,-0.017961234,-0.16073087,-0.13387965,-0.06457025,-0.17827442,-0.37702742,-0.7301552312237671,0.8627182057819357
36,2019-06-28,2019-06-18,-0.5296939,-0.7731931,-0.68983614,-0.64697623,-0.5634338,-0.4309281,-0.58065,-0.81142795,-0.6479161,-0.8148675,-0.7239315008800342,0.04720876525796744
36,2019-06-29,2019-06-18,0.30314875,0.123588875,0.22268118,0.092957936,0.09597972,0.11245485,0.21446072,0.14131781,0.20362648,0.076771945,0.538682696917907,-0.8285303237537386
36,2019-06-30,2019-06-18,0.39123896,0.3731868,0.5487926,0.43726987,0.47614503,0.30083686,0.5343259,0.4265604,0.50680715,0.34907833,1.2469833631337022,0.3391217949285361
36,2019-07-01,2019-06-18,0.40061966,0.38361168,0.56515485,0.44808447,0.42333028,0.36845306,0.49989265,0.5331751,0.46510914,0.39261708,0.6300309971243091,-0.7391896784969277
36,2019-07-02,2019-06-18,0.3953546,0.29719472,0.3527507,0.321338,0.33305767,0.36966965,0.41592896,0.41957855,0.3887982,0.2751415,-0.2979071205767695,-0.7420003954263555
37,2019-06-19,2019-06-18,0.70563346,0.732067,0.6887803,0.6977018,0.66436976,0.7225376,0.70623565,0.6701716,0.65652406,0.6859806,1.065013477270108,0.731947981805722
37,2019-06-20,2019-06-18,0.7458016,0.76908356,0.78898156,0.7906405,0.7685931,0.75844246,0.8172761,0.71541965,0.69165736,0.76494235,1.2556647608807567,0.8353131355705314
37,2019-06-21,2019-06-18,0.89500225,0.83689505,0.89200306,0.86207795,0.8514192,0.86386764,0.8612901,0.83293307,0.73075736,0.82794297,0.9792586830355994,1.0951297442929413
37,2019-06-22,2019-06-18,0.74578017,0.71481776,0.68407154,0.7245629,0.65497166,0.8597637,0.74010634,0.6462165,0.6234134,0.7071512,0.8654294025933648,1.5085903593521792
37,2019-06-23,2019-06-18,0.58983266,0.6012778,0.5434271,0.56955975,0.5169286,0.6274827,0.5858865,0.48218557,0.50376976,0.5650638,1.0280061999962873,1.0096301726603212
37,2019-06-24,2019-06-18,0.6478185,0.6544842,0.6348769,0.63001686,0.5778666,0.64954805,0.65791166,0.5316142,0.5878935,0.575943,0.9693050015619512,1.0144794020962011
37,2019-06-25,2019-06-18,0.7005774,0.599597,0.55281144,0.585203,0.5010432,0.68923575,0.5875333,0.52806544,0.58397985,0.55501574,0.4976536332721539,0.46881347925876254
37,2019-06-26,2019-06-18,0.6968869,0.6500792,0.5860208,0.6116725,0.5269865,0.67605513,0.63240093,0.5509491,0.5714134,0.5958044,0.5989770062218559,0.9458245221882167
37,2019-06-27,2019-06-18,0.718837,0.73433733,0.7301756,0.760754,0.6901809,0.73510826,0.72984046,0.64414907,0.6352087,0.7025844,1.0377046588680472,0.7250569715547347
37,2019-06-28,2019-06-18,0.87145996,0.8118732,0.88445336,0.8210877,0.81024206,0.8501153,0.8383384,0.7868551,0.7297169,0.78267837,0.9795139056374879,1.0162659603094202
37,2019-06-29,2019-06-18,0.8110403,0.7350891,0.71249485,0.70835966,0.6958529,0.80668545,0.7041962,0.63518625,0.6376346,0.6759726,0.42619130474339667,0.8393966972007462
37,2019-06-30,2019-06-18,0.6280061,0.63030815,0.5407589,0.6146805,0.59644735,0.581752,0.5947663,0.52097356,0.5111519,0.57583183,0.36774532891094885,1.0826238368004089
37,2019-07-01,2019-06-18,0.65577155,0.7346027,0.674389,0.6658129,0.68272376,0.67858535,0.6822318,0.59597325,0.56628525,0.59929633,0.4690687018606509,0.8830397621236656
37,2019-07-02,2019-06-18,0.69882554,0.70626163,0.61630833,0.6163902,0.60360664,0.68181574,0.58129174,0.59281546,0.5923344,0.60387814,1.8551826527166515,0.3381395070918923
38,2019-06-19,2019-06-18,0.41146466,0.41232604,0.44734317,0.4360577,0.44634107,0.4272452,0.48650712,0.4187081,0.38225916,0.40788633,0.7442127254762192,0.6088937040880923
38,2019-06-20,2019-06-18,0.08997585,0.15950699,0.20204292,0.19978842,0.14055228,0.22029404,0.21608138,0.14092158,0.23514016,0.1479854,0.06761761853558469,0.43861726884136604
38,2019-06-21,2019-06-18,-0.1964706,-0.18833242,-0.18221486,-0.093922764,-0.09031382,-0.10413818,-0.070844606,-0.17387947,0.043922544,-0.19616991,-0.11393540182681892,0.3709577581473025
38,2019-06-22,2019-06-18,0.3162849,0.22618786,0.32700133,0.21142429,0.27891967,0.10945411,0.20832632,0.3310108,0.2834368,0.19020912,0.5919788264145764,-0.05304184220216179
38,2019-06-23,2019-06-18,0.43466544,0.40476704,0.50976455,0.4201367,0.4815665,0.41814184,0.4269418,0.46663263,0.3927069,0.37254888,0.6562553615739368,0.6844468243631298
38,2019-06-24,2019-06-18,0.42897016,0.37754315,0.48030278,0.40352136,0.44005492,0.4037656,0.41394717,0.4050777,0.37193102,0.37591544,0.26270254103680096,0.6179149721806342
38,2019-06-25,2019-06-18,0.42524666,0.33802336,0.39633644,0.33054665,0.36189362,0.38424587,0.37785923,0.3222878,0.33471894,0.36575314,-0.03950994006334912,0.4487661954454755
38,2019-06-26,2019-06-18,0.433896,0.3651119,0.50181836,0.4047516,0.42911595,0.37437278,0.44621873,0.3931492,0.36729193,0.39799684,0.30555356447637455,0.7408297499415162
38,2019-06-27,2019-06-18,0.04890491,0.09448798,0.20701987,0.15359247,0.08981078,0.16460699,0.19834378,0.09486223,0.15778454,0.103705436,0.17700049415765395,0.7554893105918965
38,2019-06-28,2019-06-18,-0.21605231,-0.23953618,-0.16941562,-0.13793832,-0.13188228,-0.17287914,-0.10937901,-0.21316737,-0.07465884,-0.25456387,-0.121829011407793,0.38561731879768296
38,2019-06-29,2019-06-18,0.2787857,0.1619073,0.30547896,0.18942277,0.24289328,0.07796545,0.23014057,0.2933336,0.23847234,0.15234017,0.39238326986708927,0.16121327499570584
38,2019-06-30,2019-06-18,0.4290212,0.3651254,0.50842154,0.42672092,0.45136455,0.39857405,0.4611054,0.43889353,0.38175133,0.36437392,0.3788513677282766,0.8039786265893086
38,2019-07-01,2019-06-18,0.42410815,0.3445186,0.50874573,0.41236484,0.42320657,0.37204427,0.4217341,0.399356,0.38218102,0.38955122,0.36644712410103164,0.6821915073399945
38,2019-07-02,2019-06-18,0.4193312,0.3286692,0.37285405,0.34225,0.34896225,0.37987226,0.34558216,0.32773513,0.33865663,0.3894335,0.6867021413862653,0.8276594553322308
39,2019-06-19,2019-06-18,0.4172951,0.50386095,0.48531047,0.48445857,0.45115083,0.42223704,0.49662527,0.44511446,0.40624794,0.5008865,0.6365822877370503,0.741012208567101
39,2019-06-20,2019-06-18,0.58630955,0.67564857,0.6466389,0.62499356,0.6396205,0.5616408,0.66082126,0.6368632,0.45248148,0.6624985,0.8846033497084208,0.7584171953721096
39,2019-06-21,2019-06-18,0.50072956,0.5399892,0.48821154,0.4645561,0.49018657,0.4771628,0.48771068,0.5192387,0.37275657,0.5205463,1.0912875680178964,1.2936205396261198
